subj_idx,response,rt,amyg,condition
16,1,2.087,-0.28882,-1
16,0,2.382,0.50155,-1
16,0,3.127,-1.3911,-1
16,0,1.406,-0.40746,-1
16,1,1.585,-0.01023,-1
16,1,2.265,-0.27825,-1
16,1,2.608,0.18431,-1
16,0,1.297,0.080375,-1
16,1,1.523,0.020745,-1
16,1,2.303,0.72944,-1
16,0,2.424,-0.55022,-1
16,0,2.795,-0.039838,-1
16,0,3.791,0.34889,-1
16,1,1.281,-1.0258,-1
16,1,2.318,-0.78012,-1
16,1,1.776,-1.4108,-1
16,0,0.985,-0.12296,-1
16,0,2.695,0.38176,-1
16,1,1.998,0.23248,-1
16,1,1.35,-0.84875,-1
16,1,2.126,0.74842,-1
16,0,1.373,0.052585,-1
16,1,2.3,-0.59616,-1
16,1,1.144,-0.14953,-1
16,0,1.519,-0.26632,-1
16,1,1.338,0.74981,-1
16,1,1.61,0.33743,-1
16,0,1.151,-0.51653,-1
16,1,0.975,-0.15881,-1
16,1,1.899,-1.3808,-1
16,1,3.518,-0.7713,-1
16,0,3.382,0.094928,-1
16,0,1.583,0.86561,-1
16,0,1.247,-0.059876,-1
16,0,1.925,-0.27839,-1
16,1,1.437,-2.256,-1
16,1,1.657,-0.69939,-1
16,0,3.533,-0.046841,-1
16,1,1.625,-0.82369,-1
16,0,1.601,0.78303,-1
16,0,1.059,0.029222,-1
16,0,3.589,1.0752,-1
16,0,1.491,-1.3889,-1
16,0,1.505,-0.30841,-1
16,1,0.986,-0.78058,-1
16,1,3.949,0.0051009,-1
16,0,2.05,0.068332,-1
16,0,1.423,-0.81268,-1
16,0,1.344,-0.20277,-1
16,1,1.77,-0.65521,-1
16,1,1.763,0.64597,-1
16,0,1.947,0.56596,-1
16,1,1.151,-1.2243,-1
16,0,1.116,-0.38939,-1
16,1,2.045,-0.54332,-1
16,0,3.11,-0.3892,-1
16,1,3.722,0.11922,-1
16,0,3.476,0.26891,-1
16,1,1.525,0.57462,-1
16,1,1.248,-0.21945,-1
16,1,2.71,0.44096,-1
16,1,1.238,-0.12881,-1
16,1,1.377,-0.39835,-1
16,1,1.341,-0.78854,-1
16,0,2.01,0.55227,-1
16,1,1.97,-0.28929,-1
16,0,1.33,0.33495,-1
16,0,1.617,0.50074,-1
16,0,1.469,0.81947,-1
16,0,1.361,0.11958,-1
16,0,1.045,-0.228,-1
16,0,2.327,-0.49982,-1
16,1,2.331,-0.41116,-1
16,1,1.639,0.25791,-1
16,1,2.344,0.61248,-1
16,1,1.72,-0.68436,-1
16,0,1.808,-1.147,-1
16,0,1.752,-0.069022,-1
16,1,2.216,0.4959,-1
16,1,1.019,-0.017622,-1
16,1,1.916,-0.78251,-1
16,0,2.475,-0.42764,-1
16,1,1.329,0.35025,-1
16,0,3.074,-1.0654,-1
16,0,2.563,-0.56226,-1
16,0,2.95,0.55305,-1
16,0,1.771,-0.029551,-1
16,0,1.412,-1.0308,-1
16,1,1.583,-0.8102,-1
16,1,0.972,0.21042,-1
16,1,1.02,-1.0271,-1
16,1,1.689,0.48067,-1
16,0,3.398,-0.30854,-1
16,1,1.274,-0.13138,-1
16,1,1.34,-2.4064,-1
16,0,3.618,-0.36694,-1
16,0,2.868,-0.13691,-1
16,1,1.739,0.77463,-1
16,1,1.067,-0.27646,-1
16,1,2.143,-1.3049,-1
16,1,1.349,-0.76452,-1
16,0,1.227,0.062962,-1
16,0,1.452,-0.095842,-1
16,0,1.757,1.0208,-1
16,1,1.08,-0.09232,-1
16,1,2.815,-0.70348,-1
16,0,2.1,-1.1764,-1
16,1,1.008,-0.70573,-1
16,0,1.874,-0.79151,-1
16,1,1.061,0.074704,-1
16,1,1.394,-0.065758,-1
16,1,2.818,0.36845,-1
16,0,1.956,0.26133,-1
16,1,1.635,-0.92671,-1
16,1,2.524,-1.9704,-1
16,0,3.048,-0.10896,-1
16,0,1.239,0.15161,-1
16,0,3.595,0.19723,-1
16,0,1.713,1.0472,-1
16,1,1.701,-0.13355,-1
16,1,1.312,-0.29115,-1
16,1,2.752,-0.19591,-1
16,0,1.578,0.26243,-1
16,1,2.389,-0.45544,-1
16,1,1.023,0.21458,-1
16,0,1.341,-0.75034,-1
16,1,0.993,-0.35449,-1
16,0,2.703,-0.32006,-1
16,0,1.085,-0.12094,-1
16,0,3.943,1.2654,-1
16,1,1.19,-0.17124,-1
16,0,2.369,0.00081557,-1
16,1,2.527,-0.55358,-1
16,1,1.018,-0.011169,-1
16,1,1.159,-1.0979,-1
16,0,1.057,-0.028481,-1
16,0,1.45,0.24687,-1
16,0,1.411,0.56323,-1
16,0,1.139,-0.65409,-1
16,0,2.347,-0.54626,-1
16,1,1.354,1.3708,-1
16,1,2.776,0.66586,-1
16,1,0.909,-0.46721,-1
16,0,1.044,-1.5416,-1
16,1,1.648,-0.92056,-1
16,0,2.855,0.096125,-1
16,0,2.08,-0.85002,-1
16,1,2.734,0.2837,-1
16,1,1.44,0.60638,-1
16,0,1.865,0.053133,-1
16,1,2.497,0.21536,-1
16,0,1.252,-0.49229,-1
16,1,1.106,0.072725,-1
16,1,2.069,-0.26391,-1
16,1,1.247,-1.539,-1
16,0,2.478,-0.55932,-1
16,1,1.384,0.67161,-1
16,1,3.125,0.10579,-1
16,1,1.325,0.020839,-1
16,1,2.632,0.26638,-1
16,0,1.539,0.93333,-1
16,1,1.267,-0.87273,-1
16,1,1.361,-0.77308,-1
16,1,1.925,-0.8979,-1
16,0,3.646,0.3566,-1
16,0,1.53,0.34078,-1
16,0,1.012,-0.30559,-1
16,1,1.118,-0.38318,-1
16,1,2.862,-1.2279,-1
16,0,2.115,-0.7417,-1
16,0,1.33,0.12679,-1
16,1,1.129,0.10007,-1
16,1,3.898,-1.231,-1
16,1,2.218,-1.0142,-1
16,1,1.489,1.1294,-1
16,0,2.243,-0.88422,-1
16,1,3.001,0.013105,-1
16,1,1.326,0.81107,-1
16,0,1.81,-0.49055,-1
16,0,1.531,0.78001,-1
16,0,1.42,-0.26122,-1
16,0,2.233,-0.66182,-1
16,0,1.379,-0.31984,-1
16,1,1.379,0.13729,-1
16,0,2.271,0.5082,-1
16,1,1.078,-1.5532,-1
16,1,2.687,0.14337,-1
16,1,1.367,0.52765,-1
16,0,2.309,0.017934,-1
16,0,2.084,-0.81711,-1
16,1,1.534,-0.36644,-1
16,0,1.437,-0.5149,-1
16,1,2.383,0.0042259,-1
16,1,1.246,-1.146,-1
16,1,1.804,-0.42709,-1
16,0,2.567,-0.38319,-1
16,1,0.952,1.4067,-1
16,1,1.377,-1.1516,-1
16,1,1.612,0.48185,-1
16,1,1.918,-0.10718,-1
16,1,2.842,0.11945,-1
16,1,1.019,-0.63034,-1
16,1,0.937,-0.33595,-1
16,0,2.164,0.89459,-1
16,1,2.795,-0.25368,-1
16,1,3.049,0.27526,-1
16,1,1.308,1.2032,-1
16,0,1.248,-0.17645,-1
16,1,2.764,-0.95128,-1
16,1,2.977,0.079167,-1
16,1,2.059,-0.54451,-1
16,0,2.633,0.33282,-1
16,0,2.273,0.10636,-1
16,0,2.085,-0.35701,-1
16,1,2.185,-0.14554,-1
16,0,2.171,0.57666,-1
16,0,1.989,0.74606,-1
16,1,1.847,-1.9194,-1
16,0,3.647,-0.46478,-1
16,0,1.117,0.26961,-1
16,1,1.578,0.2034,-1
16,0,2.067,-1.3498,-1
16,1,2.689,-0.054252,-1
16,1,1.754,-0.45447,-1
16,1,2.496,-0.42666,-1
16,0,1.129,0.51236,-1
16,0,1.933,0.2342,-1
16,0,1.212,-0.73302,-1
16,1,2.206,-0.40658,-1
16,1,1.109,-0.24216,-1
16,1,2.419,-0.31735,-1
16,0,1.199,-0.63015,-1
16,0,2.187,-0.56957,-1
16,1,2.793,0.19769,-1
16,0,1.406,-0.50899,-1
16,1,1.285,-0.70318,-1
16,1,1.409,0.4978,-1
16,1,2.831,-0.76967,-1
16,1,1.262,-0.23126,-1
16,1,1.268,-0.72576,-1
16,1,1.23,-0.99838,-1
16,0,1.358,0.29163,-1
16,1,1.523,-1.6004,-1
16,0,3.98,-0.12813,-1
16,0,3.76,-0.57509,-1
16,1,1.196,0.14026,-1
16,1,2.073,-0.034963,-1
16,1,1.919,-0.32598,-1
16,1,1.327,0.59412,-1
16,1,1.48,-0.14746,-1
16,0,3.602,-0.44532,-1
16,0,2.033,0.50903,-1
16,0,1.525,0.49488,-1
16,0,1.521,-0.90432,-1
16,0,1.561,-0.30985,-1
16,0,2.039,-0.010543,-1
16,1,2.265,0.066062,-1
16,0,3.753,-0.36444,-1
16,1,1.042,0.59521,-1
16,1,1.714,-0.12349,-1
16,0,2.339,0.11866,-1
16,1,2.555,0.17695,-1
16,0,2.146,-0.39359,-1
16,1,2.004,-0.48592,-1
16,1,1.546,-0.18813,-1
16,0,1.883,0.28117,-1
16,1,1.137,0.42305,-1
16,0,2.127,-0.70166,-1
16,0,1.985,-0.47129,-1
16,0,2.801,0.95199,-1
16,1,1.189,0.44651,-1
16,1,2.376,-1.6483,-1
16,1,1.364,-0.13084,-1
16,1,1.563,-0.812,-1
16,1,1.61,-1.3057,-1
16,1,2.103,-1.1201,-1
16,0,1.79,0.59887,-1
16,1,2.21,-0.65983,-1
16,1,1.928,-0.69683,-1
16,0,1.047,-0.2474,-1
16,0,2.845,-0.62258,-1
16,1,1.504,-0.10688,-1
16,1,1.321,-0.43202,-1
16,0,1.325,0.16836,-1
16,0,2.38,0.53073,-1
16,1,1.981,-0.14731,-1
16,0,1.079,-0.86557,-1
16,1,1.851,-0.58332,-1
16,1,1.438,-0.29188,-1
16,0,1.191,0.063438,-1
16,0,1.317,-0.5987,-1
16,0,1.379,0.056117,-1
16,0,2.288,-0.62726,-1
16,0,2.476,0.88248,-1
16,0,1.504,1.7204,-1
16,0,1.53,1.469,-1
16,0,1.705,-0.028926,-1
16,1,1.479,0.2838,-1
16,0,1.369,-0.83622,-1
16,0,1.225,1.0401,-1
16,0,1.717,-0.038099,-1
16,1,2.118,0.54371,-1
16,0,3.214,-0.09179,-1
16,1,1.59,-0.11041,-1
16,1,2.79,0.68861,-1
16,0,2.288,-0.5892,-1
16,1,2.068,-1.1055,-1
16,1,1.651,-0.084977,-1
16,0,1.7,-0.13456,-1
16,0,1.829,-0.57007,-1
16,1,1.318,0.74144,-1
16,1,1.331,-0.56908,-1
16,0,1.837,0.16681,-1
16,0,2.28,0.52556,-1
16,1,1.78,0.40859,-1
16,1,2.095,0.021293,-1
16,0,2.8,-0.39576,-1
16,0,1.387,-0.65488,-1
16,0,1.623,-0.23042,-1
16,0,1.74,-0.55388,-1
16,1,2.157,-0.41427,-1
16,1,1.005,-0.69324,-1
16,0,1.595,0.84835,-1
16,0,2.794,-2.2488,-1
16,0,1.378,0.28849,-1
16,1,2.723,-0.20856,-1
16,0,2.18,0.17168,-1
16,0,2.72,-0.04458,-1
16,1,1.544,-0.061641,-1
16,0,1.246,-0.20167,-1
16,1,1.172,0.15273,-1
16,1,1.996,0.48858,-1
16,0,2.73,-1.2113,-1
16,1,1.459,-0.052563,-1
16,1,2.413,-0.40199,-1
16,1,2.105,-0.47712,-1
16,0,1.656,-0.61563,-1
16,0,1.259,-0.65445,-1
16,0,1.394,-1.9283,-1
16,0,1.484,0.11752,-1
16,1,1.541,0.12352,-1
16,1,2.627,-0.080674,-1
16,1,3.2,1.5166,-1
16,1,2.109,-1.3949,-1
16,1,1.015,-1.0577,-1
16,1,1.033,0.91476,-1
16,1,1.694,0.83992,-1
16,0,1.401,-0.25768,-1
16,1,1.173,-0.017686,-1
16,0,2.004,0.70918,-1
16,1,1.544,-0.13192,-1
16,0,2.951,-0.49932,-1
16,1,2.857,-0.6622,-1
16,1,1.047,0.7666,-1
16,0,2.298,-0.70413,-1
16,1,1.282,-0.82476,-1
16,0,2.226,-0.10253,-1
16,1,2.653,0.065631,-1
16,1,2.108,-1.6994,-1
16,0,1.335,0.041297,-1
16,1,3.908,0.53527,-1
16,1,3.003,-0.31338,-1
16,0,1.56,-0.39263,-1
16,1,1.419,0.19871,-1
16,0,2.44,-0.84563,-1
16,0,2.329,-0.66265,-1
16,0,2.244,0.084531,-1
16,0,3.265,0.19127,-1
16,1,1.195,0.49558,-1
16,0,1.68,-0.15974,-1
16,1,3.439,0.28083,-1
16,1,1.532,-1.0508,-1
16,1,1.498,-0.41738,-1
16,1,1.628,0.054271,-1
16,1,1.429,0.69138,-1
16,1,1.728,-0.37178,-1
16,0,3.532,-1.0521,-1
16,1,3.911,-0.9722,-1
16,0,3.349,0.00011792,-1
16,0,0.919,0.36836,-1
16,1,2.43,-1.3573,-1
16,1,1.948,-0.70782,-1
16,0,2.018,-0.12218,-1
16,0,1.25,0.23025,-1
16,0,1.438,0.28853,-1
16,0,1.364,-1.262,-1
16,0,2.343,-0.14093,-1
16,1,1.202,0.69565,-1
16,0,1.618,-1.5377,-1
16,1,3.072,0.83616,-1
16,0,3.263,-0.60602,-1
16,1,1.376,0.20579,-1
16,0,1.916,-1.1269,-1
16,0,3.088,-0.54826,-1
16,1,1.999,0.26459,-1
16,1,3.502,0.067261,-1
16,1,1.953,-0.62817,-1
16,0,1.897,-0.09784,-1
16,1,3.683,-0.89518,-1
16,1,1.26,-0.046784,-1
16,1,3.124,0.97064,-1
16,0,1.879,0.12151,-1
16,1,2.795,-0.20953,-1
16,1,1.137,0.93693,-1
16,1,2.318,-0.53913,-1
16,1,1.21,0.30482,-1
16,0,1.109,-0.30295,-1
16,1,2.673,0.053894,-1
16,1,1.291,-1.0451,-1
16,1,2.823,-0.83864,-1
16,1,1.127,1.0342,-1
16,1,2.595,-0.3647,-1
16,0,1.502,1.2195,-1
16,1,1.086,-0.64703,-1
16,0,1.398,0.37867,-1
16,1,0.918,-0.25368,-1
16,1,1.436,-0.54018,-1
16,1,1.716,0.86827,-1
16,0,1.437,-1.2251,-1
16,0,1.849,-0.40796,-1
16,0,3.911,-0.265,-1
16,0,1.674,-0.6185,-1
16,1,1.238,0.065574,-1
16,1,3.082,0.91256,-1
16,1,2.498,-0.2222,-1
16,0,2.367,-1.006,-1
16,1,1.056,0.074492,-1
16,0,1.206,1.1714,-1
16,1,1.504,-0.085627,-1
16,1,1.6,-0.37138,-1
16,0,1.23,-0.069737,-1
16,0,1.565,0.65633,-1
16,1,1.075,0.64939,-1
16,1,1.256,0.46263,-1
16,1,1.685,-0.021688,-1
16,0,1.469,0.21241,-1
16,0,1.249,-0.29848,-1
16,1,1.79,0.42782,-1
16,1,1.004,0.11515,-1
16,1,2.905,-0.1035,-1
16,1,1.9,-0.43283,-1
16,1,1.24,1.2063,-1
16,0,1.73,-0.20679,-1
16,0,1.747,0.69754,-1
16,1,1.021,0.23661,-1
16,1,1.977,-0.5171,-1
16,1,1.578,-0.52997,-1
16,1,3.207,0.21101,-1
16,1,1.227,0.89663,-1
16,1,1.811,0.012286,-1
16,0,1.956,1.1637,-1
16,0,1.117,-0.26313,-1
16,1,2.144,-0.022472,-1
16,1,1.735,0.17333,-1
16,1,3.456,-1.0399,-1
16,1,0.96,0.85791,-1
16,0,2.55,0.44841,-1
16,1,1.263,-0.52014,-1
16,0,1.76,-1.3896,-1
16,1,1.519,0.7732,-1
16,1,3.028,-0.67108,-1
16,0,1.606,0.44891,-1
16,0,1.535,0.61175,-1
16,1,1.046,-0.34068,-1
16,0,1.674,0.29859,-1
16,1,1.487,1.7917,-1
16,1,1.154,-0.75911,-1
16,1,0.987,-0.61433,-1
16,1,1.36,-0.78297,-1
16,0,1.702,-1.0697,-1
16,0,1.368,-0.20675,-1
16,0,2.172,0.86404,-1
16,1,1.567,0.64805,-1
16,1,1.82,-0.24634,-1
16,0,3.883,-0.7999,-1
16,1,1.025,-1.1935,-1
16,0,1.03,-0.45887,-1
16,0,1.32,0.67152,-1
16,1,2.424,-1.0986,-1
16,1,1.68,-0.044068,-1
16,1,1.491,-0.48957,-1
16,1,1.294,-0.55368,-1
16,1,1.107,0.28665,-1
16,1,2.062,-0.23015,-1
16,1,3.506,-0.19159,-1
16,1,1.186,-0.010579,-1
16,1,3.712,1.0111,-1
16,0,3.168,0.19678,-1
16,0,1.382,-0.51491,-1
16,0,1.059,-0.51649,-1
16,0,1.825,-0.75453,-1
16,1,1.215,-0.32517,-1
16,0,1.322,0.35423,-1
16,1,1.235,-0.21824,-1
16,1,1.909,1.1827,-1
16,0,3.991,-0.96316,-1
16,0,2.645,0.18707,-1
16,0,2.626,-0.05419,-1
16,0,1.288,-0.90411,-1
16,1,1.817,0.16233,-1
16,1,2.036,0.056323,-1
16,1,3.636,-0.64286,-1
16,1,1.209,-0.36607,-1
16,1,1.548,0.74995,-1
16,0,1.865,-0.23364,-1
16,0,2.284,0.15293,-1
16,0,1.776,-1.1414,-1
16,1,1.421,-0.74156,-1
16,1,1.406,-0.43281,-1
16,1,1.59,-0.030619,-1
16,0,1.156,-0.66382,-1
16,1,0.944,0.085445,-1
16,0,1.298,-1.9005,-1
16,0,1.315,-0.20022,-1
16,1,0.89,0.32703,-1
16,1,0.968,0.65456,-1
16,0,1.254,-0.14643,-1
16,0,1.599,0.28031,-1
16,1,1.935,0.45399,-1
16,1,2.822,0.17204,-1
16,0,1.038,-1.3506,-1
16,0,1.666,0.416,-1
16,0,1.754,-0.70883,-1
16,0,1.518,-0.031861,-1
16,0,2.033,0.82912,-1
16,0,3.523,0.14905,-1
16,0,1.335,-1.0787,-1
16,0,2.438,-0.35874,-1
16,1,2.553,-0.086115,-1
16,0,1.266,-0.21674,-1
16,1,1.847,0.44581,-1
16,0,1.995,-0.67291,-1
16,1,2.06,1.1444,-1
16,1,1.236,-1.2912,-1
16,1,1.753,0.33457,-1
16,0,1.267,-0.53365,-1
16,0,1.164,-0.247,-1
16,1,0.993,-1.3166,-1
16,0,2.06,-0.83539,-1
16,1,1.548,-0.75549,-1
16,0,2.12,-0.30637,-1
16,1,2.55,-0.11939,-1
16,1,1.324,0.069278,-1
16,0,1.203,0.25195,-1
16,1,1.178,0.11688,-1
16,1,1.191,0.3485,-1
16,1,1.691,-0.53749,-1
16,1,2.52,0.76907,-1
16,0,3.913,0.060671,-1
16,1,3.151,-0.030255,-1
16,1,1.291,1.2755,-1
16,0,1.436,-0.035674,-1
16,1,2.825,0.52731,-1
16,0,2.027,-1.0821,-1
16,1,3.133,-0.69153,-1
16,1,2.217,-0.94295,-1
16,0,1.433,-1.403,-1
16,0,1.214,-0.050036,-1
16,0,1.059,0.18656,-1
16,0,2.283,0.57634,-1
16,1,1.331,0.29964,-1
16,0,3.566,-0.36285,-1
16,1,1.441,0.061877,-1
17,0,0.881,0.70331,1
17,1,1.615,0.74531,1
17,1,1.745,-0.49984,1
17,1,0.928,0.20787,1
17,0,1.045,1.1863,1
17,1,1.411,-1.3556,1
17,1,1.857,-1.1224,1
17,1,1.726,0.76497,1
17,1,1.793,-0.98981,1
17,1,1.487,0.55814,1
17,1,1.153,1.7412,1
17,1,2.072,-0.4046,1
17,1,1.726,-0.9138,1
17,1,1.321,0.45178,1
17,1,1.231,-0.84657,1
17,0,2.38,-1.342,1
17,1,1.763,-0.71614,1
17,1,1.904,0.86174,1
17,1,2.991,0.13588,1
17,1,2.341,0.56617,1
17,1,3.115,-0.74291,1
17,1,2.525,0.64145,1
17,0,1.435,-0.16379,1
17,1,1.204,1.1303,1
17,1,0.939,1.0994,1
17,1,0.838,-0.16478,1
17,0,0.883,1.3055,1
17,1,0.997,0.1722,1
17,1,2.023,0.47618,1
17,0,1.638,-1.0092,1
17,1,0.986,0.32693,1
17,1,1.648,0.58783,1
17,1,1.038,0.47293,1
17,1,1.32,-0.2387,1
17,1,1.168,0.35847,1
17,1,3.164,-0.60916,1
17,1,0.904,-0.21967,1
17,0,1.546,0.186,1
17,1,0.997,0.61929,1
17,0,1.43,0.23379,1
17,1,0.882,1.2039,1
17,1,0.73,-2.0124,1
17,1,1.352,0.28745,1
17,1,1.818,-1.129,1
17,0,0.859,0.87847,1
17,1,1.384,-0.029084,1
17,1,0.721,-0.39791,1
17,1,1.298,0.2675,1
17,1,0.833,-0.0033836,1
17,1,1.062,0.16262,1
17,0,1.61,0.74894,1
17,1,1.601,0.12582,1
17,0,0.853,-0.077607,1
17,1,0.967,-0.2927,1
17,1,1.679,0.0050346,1
17,1,1.76,0.56493,1
17,1,1.617,1.5139,1
17,0,1.44,-1.048,1
17,1,1.091,-1.3631,1
17,0,0.923,1.2818,1
17,1,1.186,0.78297,1
17,1,1.271,-0.23218,1
17,0,0.788,0.47691,1
17,1,2.941,-0.43729,1
17,0,1.875,0.22921,1
17,0,0.79,1.1206,1
17,0,1.829,0.59681,1
17,1,0.834,-0.054402,1
17,0,2.727,1.2283,1
17,1,2.617,-0.061106,1
17,1,1.165,0.037357,1
17,1,1.098,-0.87754,1
17,1,0.86,0.36336,1
17,1,2.665,0.70037,1
17,0,2.987,-0.7728,1
17,0,2.461,0.20258,1
17,1,2.667,-0.48102,1
17,1,1.736,-0.51895,1
17,1,0.867,-0.54573,1
17,0,0.781,0.69496,1
17,1,0.85,0.09731,1
17,1,0.849,-0.66047,1
17,1,2.738,0.42804,1
17,1,3.82,-0.41083,1
17,1,0.756,-1.3452,1
17,1,0.869,-0.094944,1
17,0,0.761,0.018382,1
17,1,1.805,0.43776,1
17,1,1.218,-1.05,1
17,0,2.083,-0.30619,1
17,0,0.917,-1.4357,1
17,0,0.871,0.38265,1
17,0,1.404,-1.4005,1
17,0,1.157,-0.24822,1
17,1,3.154,0.34682,1
17,0,0.731,0.50779,1
17,0,1.904,0.31559,1
17,1,1.811,0.014009,1
17,1,0.771,0.041682,1
17,1,0.736,-0.36516,1
17,1,2.562,0.02959,1
17,0,1.015,-0.029983,1
17,1,3.06,0.44302,1
17,1,0.774,0.16117,1
17,1,1.415,-0.77517,1
17,0,1.931,0.77305,1
17,1,1.652,-0.98616,1
17,0,1.894,0.9468,1
17,1,0.868,0.53138,1
17,1,1.134,1.0793,1
17,1,1.073,0.0053422,1
17,1,1.782,-0.17618,1
17,0,1.256,-0.080233,1
17,1,0.859,0.26803,1
17,0,0.774,-0.94526,1
17,1,3.105,-0.29616,1
17,1,1.849,0.52061,1
17,1,1.671,0.37184,1
17,1,0.78,-0.085406,1
17,0,1.286,-0.96592,1
17,0,1.84,0.46179,1
17,1,1.015,0.086129,1
17,1,0.934,0.86049,1
17,1,1.16,-1.0602,1
17,1,0.938,-0.012281,1
17,1,1.433,0.55773,1
17,1,1.847,-0.41159,1
17,1,3.985,0.11794,1
17,1,1.932,-1.1968,1
17,1,3.562,0.508,1
17,0,1.618,-0.049499,1
17,1,2.339,0.74285,1
17,1,0.707,-0.66242,1
17,1,0.844,-0.38091,1
17,0,1.346,-1.8229,1
17,1,2.395,0.57612,1
17,1,1.071,0.62345,1
17,1,1.803,0.26684,1
17,1,1.066,0.47651,1
17,0,1.048,-0.32213,1
17,1,1.446,-1.2462,1
17,1,3.881,0.50687,1
17,0,1.514,0.5197,1
17,1,2.801,0.95742,1
17,0,0.908,0.29978,1
17,1,0.661,-0.83358,1
17,1,0.958,0.86767,1
17,1,2.237,0.2289,1
17,0,0.963,-0.15166,1
17,0,0.958,0.45262,1
17,0,0.976,0.052552,1
17,1,2.23,0.40297,1
17,1,1.297,-0.48073,1
17,1,1.054,0.52762,1
17,1,2.465,-0.40588,1
17,1,2.159,0.45269,1
17,1,1.008,0.83723,1
17,1,1.317,0.019827,1
17,1,0.755,-0.15149,1
17,1,0.944,-0.22712,1
17,1,0.896,0.29151,1
17,0,1.545,-0.3064,1
17,1,1.458,0.89753,1
17,1,0.92,-0.41842,1
17,1,1.488,-0.54476,1
17,1,1.082,-0.56021,1
17,1,0.968,1.3752,1
17,1,1.889,-0.24371,1
17,1,1.76,-0.1965,1
17,1,2.426,0.0035669,1
17,1,2.1,0.14727,1
17,1,0.828,0.91611,1
17,1,1.285,-0.41812,1
17,1,0.897,-1.0655,1
17,1,2.073,0.46676,1
17,1,1.447,-0.11496,1
17,1,1.474,0.12522,1
17,1,2.352,0.8199,1
17,0,2.53,0.21373,1
17,1,0.87,0.47431,1
17,0,1.153,-0.60447,1
17,0,2.518,-0.084501,1
17,1,1.297,0.44613,1
17,1,1.25,-1.0773,1
17,1,1.229,-0.80008,1
17,1,2.154,0.23626,1
17,1,1.426,-0.26836,1
17,1,1.786,-1.5165,1
17,1,1.024,-0.62977,1
17,0,0.824,-0.46091,1
17,1,1.03,0.63875,1
17,0,0.792,0.79294,1
17,1,0.877,0.55751,1
17,1,1.938,-0.027623,1
17,0,2.6,0.33857,1
17,1,1.224,0.14144,1
17,0,0.945,-1.261,1
17,1,1.012,-1.2819,1
17,1,1.144,0.31472,1
17,1,0.822,-0.61817,1
17,1,2.202,0.51877,1
17,0,0.726,-0.73401,1
17,1,1.57,-0.89855,1
17,1,0.751,0.13155,1
17,1,1.192,0.69215,1
17,0,1.968,0.1961,1
17,1,0.961,-0.13586,1
17,1,1.23,-0.20754,1
17,1,0.865,0.53866,1
17,0,1.951,-0.069965,1
17,1,2.603,0.58613,1
17,1,1.82,0.81605,1
17,1,0.838,0.55815,1
17,1,1.553,-1.1233,1
17,1,2.339,0.35283,1
17,1,0.935,-0.747,1
17,1,2.421,-0.80958,1
17,1,1.842,-1.5631,1
17,1,1.606,-1.2047,1
17,0,0.999,-0.84828,1
17,1,1.056,-0.29931,1
17,1,2.34,0.20183,1
17,1,1.834,0.8008,1
17,1,1.257,-0.12341,1
17,1,1.498,-1.0611,1
17,1,1.439,-0.013467,1
17,1,1.111,-0.059784,1
17,1,2.374,-0.39648,1
17,1,1.008,0.56789,1
17,0,1.59,-1.3713,1
17,1,2.062,-0.93886,1
17,1,1.356,-0.56336,1
17,1,0.998,0.94024,1
17,1,1.056,-1.3674,1
17,0,3.146,1.7704,1
17,1,0.824,0.54478,1
17,0,0.73,-0.38323,1
17,0,1.865,0.72167,1
17,1,0.68,0.70134,1
17,0,1.718,0.89098,1
17,1,2.729,1.439,1
17,0,0.973,-0.51179,1
17,1,1.355,-0.09188,1
17,1,1.671,0.87803,1
17,1,1.018,-0.50341,1
17,0,0.918,-0.28431,1
17,1,1.696,0.13614,1
17,0,0.851,-1.0345,1
17,0,1.083,0.7384,1
17,0,1.216,0.13983,1
17,1,1.744,0.30379,1
17,0,1.333,-0.048523,1
17,1,0.967,-0.89674,1
17,1,1.922,0.31881,1
17,1,1.455,0.13166,1
17,1,1.446,-0.098682,1
17,0,0.861,-0.50348,1
17,1,1.045,0.43806,1
17,1,1.872,-0.1963,1
17,1,1.374,-0.548,1
17,0,1.285,0.34617,1
17,0,0.82,-0.66673,1
17,1,1.758,0.48819,1
17,1,1.178,-1.4759,1
17,1,1.382,-0.40755,1
17,0,0.805,0.84862,1
17,1,0.937,-0.82261,1
17,1,1.267,0.43551,1
17,1,1.162,-0.75687,1
17,0,2.713,-0.72313,1
17,0,0.964,-0.037714,1
17,1,2.306,-0.02197,1
17,0,1.939,0.67515,1
17,0,1.78,0.8267,1
17,1,1.135,-0.051382,1
17,0,1.243,-0.61585,1
17,1,0.686,-0.11407,1
17,1,1.969,-0.44763,1
17,1,1.01,0.69283,1
17,1,1.184,0.34012,1
17,1,1.181,-1.2015,1
17,1,2.644,0.38772,1
17,1,2.704,-0.59368,1
17,1,1.383,-0.31612,1
17,1,0.946,0.76627,1
17,0,1.923,1.0422,1
17,1,1.165,-0.23892,1
17,1,1.744,-0.16702,1
17,1,1.373,-0.72919,1
17,1,1.378,-0.15252,1
17,0,1.73,1.2125,1
17,0,1.851,-0.30489,1
17,1,1.684,2.0388,1
17,1,1.305,-0.028763,1
17,0,0.973,0.50835,1
17,0,1.609,-0.00016264,1
17,1,1.203,0.79535,1
17,0,1.138,0.53109,1
17,0,1.113,-0.19362,1
17,1,1.419,0.92039,1
