subj_idx,response,rt,amyg,condition
19,1,2.037,-0.3292,-1
19,1,1.918,-0.17447,-1
19,0,1.587,0.16042,-1
19,1,1.304,-0.12426,-1
19,0,1.903,0.68989,-1
19,1,1.467,0.0058529,-1
19,0,1.425,-0.12372,-1
19,1,2.12,-0.63238,-1
19,1,1.228,-0.0022705,-1
19,1,1.693,-0.38963,-1
19,1,1.564,-0.13533,-1
19,1,1.896,0.27132,-1
19,1,1.958,-0.26039,-1
19,1,1.292,-0.22914,-1
19,0,2.106,-0.04844,-1
19,0,1.238,-0.33449,-1
19,1,1.693,-0.092768,-1
19,1,1.944,-0.19081,-1
19,1,1.546,0.70849,-1
19,0,3.011,-0.58776,-1
19,1,2.437,0.99991,-1
19,1,1.891,-0.57299,-1
19,0,1.19,-0.037269,-1
19,1,1.235,0.62346,-1
19,1,2.58,0.12169,-1
19,0,2.958,-0.51158,-1
19,1,1.434,-0.43841,-1
19,1,1.478,0.60762,-1
19,1,1.197,-0.61603,-1
19,1,1.52,-0.046546,-1
19,1,1.35,0.086068,-1
19,0,3.485,0.95607,-1
19,1,2.019,-1.0712,-1
19,1,1.447,-0.99173,-1
19,0,1.191,-0.28493,-1
19,1,3.438,0.46499,-1
19,0,1.321,-0.25262,-1
19,1,1.437,-1.3365,-1
19,1,1.369,0.35573,-1
19,1,1.16,-0.39093,-1
19,1,2.472,-0.33265,-1
19,1,1.479,-0.55913,-1
19,1,1.26,0.14308,-1
19,1,2.915,0.45707,-1
19,1,1.785,-0.47474,-1
19,1,2.034,1.5157,-1
19,0,1.426,1.1278,-1
19,1,2.551,-0.24871,-1
19,1,2.69,0.1985,-1
19,1,1.727,-0.13844,-1
19,1,1.286,0.52899,-1
19,1,2.119,-0.90671,-1
19,1,1.709,0.53553,-1
19,0,1.857,0.40842,-1
19,1,2.213,-0.54424,-1
19,1,2.983,0.52091,-1
19,1,1.501,0.071926,-1
19,1,1.409,-0.42128,-1
19,1,1.466,0.42365,-1
19,1,1.795,0.01154,-1
19,1,1.154,-0.15008,-1
19,0,1.165,0.075575,-1
19,1,2.183,-0.54936,-1
19,1,1.341,-0.045321,-1
19,1,1.526,-0.44958,-1
19,1,2.154,-0.39005,-1
19,1,1.219,1.4826,-1
19,0,2.349,-1.0495,-1
19,1,2.09,0.53238,-1
19,1,2.114,0.24795,-1
19,1,1.283,0.093041,-1
19,1,1.254,0.69444,-1
19,1,1.755,-0.054775,-1
19,1,1.441,0.54488,-1
19,1,2.826,-0.72544,-1
19,1,2.837,-0.89256,-1
19,1,1.185,-1.6878,-1
19,0,1.219,-0.64414,-1
19,1,1.68,-0.15003,-1
19,1,1.577,-0.54186,-1
19,0,1.442,-1.3825,-1
19,1,1.485,0.18645,-1
19,1,1.605,-0.96332,-1
19,1,1.095,0.79984,-1
19,1,1.578,-1.0638,-1
19,1,1.731,-0.51262,-1
19,1,1.598,0.080436,-1
19,0,1.505,0.7774,-1
19,1,1.741,1.0292,-1
19,1,1.742,-0.83959,-1
19,1,1.881,-0.51623,-1
19,1,1.53,-0.7428,-1
19,1,1.25,-0.69379,-1
19,1,1.434,-0.30877,-1
19,1,1.622,0.6421,-1
19,1,1.278,-0.34353,-1
19,1,1.456,0.10432,-1
19,0,1.316,-0.087189,-1
19,1,2.069,-0.62727,-1
19,1,1.507,-0.12389,-1
19,1,2.287,0.63019,-1
19,1,2.375,0.094872,-1
19,1,1.252,-0.90579,-1
19,1,1.288,-0.26652,-1
19,1,1.442,-0.68399,-1
19,0,3.733,0.52442,-1
19,1,1.794,-0.41251,-1
19,0,1.714,-0.18594,-1
19,1,1.265,1.1656,-1
19,1,1.426,0.49599,-1
19,1,2.98,0.14998,-1
19,0,1.825,-0.38298,-1
19,0,2.059,-0.57193,-1
19,1,1.813,0.52126,-1
19,1,1.369,1.1879,-1
19,1,3.172,-0.83462,-1
19,1,2.358,0.34454,-1
19,1,3.408,-1.6236,-1
19,1,3.082,-0.26314,-1
19,1,1.563,0.10229,-1
19,0,1.415,1.4071,-1
19,1,1.7,0.36643,-1
19,1,2.528,-0.49031,-1
19,1,3.535,1.7349,-1
19,1,2.58,-0.8174,-1
19,1,2.112,0.11583,-1
19,1,2.608,0.63639,-1
19,1,1.129,-0.55202,-1
19,0,2.267,0.35833,-1
19,1,1.759,-0.60259,-1
19,1,3.525,-1.4046,-1
19,1,1.467,-0.73581,-1
19,1,2.534,-0.57864,-1
19,1,2.848,-0.10739,-1
19,1,1.617,-1.756,-1
19,1,1.221,-0.16904,-1
19,1,1.815,-0.1135,-1
19,1,1.903,-1.1535,-1
19,1,1.343,0.030045,-1
19,0,2.526,0.30272,-1
19,1,1.32,0.24909,-1
19,1,1.759,-0.73185,-1
19,1,1.395,-0.20082,-1
19,1,1.794,0.13423,-1
19,1,1.59,-0.48705,-1
19,1,2.939,-0.18291,-1
19,1,1.771,-0.20003,-1
19,1,2.115,0.38621,-1
19,1,1.541,-0.88751,-1
19,1,1.248,-0.8425,-1
19,1,1.59,-0.032061,-1
19,1,1.62,-1.2619,-1
19,0,1.627,-0.32156,-1
19,1,1.627,-0.13221,-1
19,1,2.251,-1.1516,-1
19,1,1.971,-0.15526,-1
19,1,1.383,1.2445,-1
19,1,2.29,-0.71297,-1
19,1,1.203,-0.78088,-1
19,1,1.238,-0.020408,-1
19,1,1.81,-0.94193,-1
19,1,1.287,-0.21632,-1
19,1,1.931,-0.1548,-1
19,1,1.08,-1.2209,-1
19,1,1.791,0.58018,-1
19,1,3.269,-0.17315,-1
19,1,2.544,-1.202,-1
19,0,1.322,-0.35335,-1
19,1,2.686,-0.1495,-1
19,1,1.742,-1.2425,-1
19,1,1.389,-0.017663,-1
19,1,2.165,-0.41766,-1
19,1,1.68,0.21987,-1
19,1,1.558,0.23728,-1
19,0,1.48,0.29755,-1
19,0,2.21,-0.097555,-1
19,0,3.844,-0.82928,-1
19,1,1.757,-0.0041548,-1
19,0,1.13,-0.17396,-1
19,1,2.45,0.35441,-1
19,0,1.852,0.69717,-1
19,1,1.187,-0.3646,-1
19,0,2.526,0.23041,-1
19,1,2.083,0.30211,-1
19,1,3.49,0.19774,-1
19,0,2.196,-0.26315,-1
19,1,2.071,-0.491,-1
19,1,1.627,0.26366,-1
19,1,1.561,-0.79902,-1
19,1,1.5,0.66577,-1
19,1,3.193,0.51043,-1
19,0,1.696,0.054113,-1
19,1,1.456,-0.59567,-1
19,1,1.311,-0.77603,-1
19,1,2.776,0.56312,-1
19,1,1.302,-0.12014,-1
19,1,1.431,-0.1034,-1
19,0,1.926,0.031326,-1
19,1,1.938,0.67053,-1
19,1,2.691,0.71676,-1
19,1,2.651,-0.41967,-1
19,0,1.804,-0.018039,-1
19,1,1.361,0.34837,-1
19,1,1.885,-1.538,-1
19,1,2.029,0.70986,-1
19,1,1.729,0.14745,-1
19,1,1.66,-0.32936,-1
19,1,1.526,-0.73734,-1
19,1,2.298,-0.38863,-1
19,1,1.491,-0.41524,-1
19,1,1.694,-1.1264,-1
19,1,2.302,-1.0444,-1
19,1,1.426,-0.65017,-1
19,1,1.82,0.51903,-1
19,1,1.849,-0.086177,-1
19,1,1.831,0.74884,-1
19,1,1.234,1.3939,-1
19,1,2.224,0.070387,-1
19,1,2.826,0.32662,-1
19,1,2.403,-0.6771,-1
19,0,2.304,0.58127,-1
19,1,1.309,1.0012,-1
19,1,2.736,-0.2771,-1
19,1,2.25,0.10635,-1
19,1,1.091,-0.32075,-1
19,1,1.352,-0.18176,-1
19,0,1.879,-0.7568,-1
19,1,1.776,-0.55594,-1
19,1,1.435,-0.66777,-1
19,1,1.847,-1.1499,-1
19,0,2.547,-0.52529,-1
19,0,2.315,-0.36031,-1
19,0,1.814,0.54415,-1
19,1,2.419,-0.31405,-1
19,1,1.566,0.26707,-1
19,1,2.305,0.31151,-1
19,1,1.365,0.76602,-1
19,1,1.091,0.066253,-1
19,1,2.277,-0.23873,-1
19,1,2.61,0.69049,-1
19,0,2.004,-0.35677,-1
19,0,1.68,-0.85608,-1
19,1,2.938,-1.1426,-1
19,1,3.536,-0.22678,-1
19,1,1.638,-1.0496,-1
19,1,2.621,-0.067815,-1
19,1,1.717,0.8345,-1
19,1,1.416,-0.5161,-1
19,1,1.793,-0.88747,-1
19,1,2.007,0.18584,-1
19,0,2.881,0.10977,-1
19,1,1.06,0.92959,-1
19,0,1.503,-0.1562,-1
19,1,1.227,-0.45671,-1
19,1,2.703,-0.94556,-1
19,0,3.856,-0.68456,-1
19,1,1.619,0.69818,-1
19,1,1.244,1.2814,-1
19,1,1.306,-0.56866,-1
19,1,1.519,0.0064718,-1
19,1,1.183,-0.52035,-1
19,1,1.379,0.15844,-1
19,0,1.707,0.63834,-1
19,1,1.445,-0.23482,-1
19,0,1.882,0.10245,-1
19,1,3.43,-0.50861,-1
19,1,2.246,-0.68884,-1
19,1,2.039,-1.0796,-1
19,0,1.552,-1.5696,-1
19,1,1.705,-0.66825,-1
19,0,2.392,-0.16798,-1
19,1,1.243,-0.4773,-1
19,0,2.61,-0.28563,-1
19,1,1.337,-0.82069,-1
19,1,2.988,0.061253,-1
19,1,1.42,0.11551,-1
19,1,3.37,1.1501,-1
19,1,1.496,0.085036,-1
19,1,1.592,0.53097,-1
19,1,1.772,-0.57085,-1
19,1,2.215,-0.92776,-1
19,0,1.342,-0.51222,-1
19,1,1.832,-0.037795,-1
19,0,1.431,-1.0165,-1
19,1,1.127,0.064935,-1
19,1,1.563,0.55521,-1
19,1,1.158,0.45847,-1
19,1,2.355,-0.73281,-1
19,1,1.378,-0.26328,-1
19,1,1.489,0.37417,-1
19,1,2.893,-0.70115,-1
19,1,2.992,0.12073,-1
19,1,1.535,0.5005,-1
19,1,1.416,-0.50487,-1
19,1,2.108,-1.8827,-1
19,1,1.367,-0.24457,-1
19,1,2.419,0.22936,-1
19,1,1.821,-1.1967,-1
19,1,2.274,0.49565,-1
19,1,3.779,-0.1982,-1
19,1,2.649,0.32982,-1
19,1,3.42,-0.46172,-1
19,1,1.307,1.0134,-1
19,1,1.443,-0.50996,-1
19,1,1.691,-0.083457,-1
19,1,3.043,1.2078,-1
19,1,1.637,-0.16986,-1
19,1,1.349,-0.47451,-1
19,1,1.263,0.52133,-1
19,1,1.254,-0.17139,-1
19,1,1.156,0.42479,-1
19,1,1.477,0.41499,-1
19,0,1.585,-0.55631,-1
19,1,2.584,-0.54762,-1
19,1,1.676,-0.95671,-1
19,1,1.434,0.81448,-1
19,1,1.229,-0.27182,-1
19,1,2.497,-0.66412,-1
19,1,1.091,-0.19331,-1
19,1,1.962,0.18924,-1
19,1,1.872,-0.079678,-1
19,1,3.599,-0.25524,-1
19,1,1.608,-1.4546,-1
19,1,2.827,-0.98343,-1
19,1,1.567,0.17007,-1
19,1,1.483,-0.85866,-1
19,1,2.588,0.80186,-1
19,1,1.296,0.64028,-1
19,1,1.2,-1.3763,-1
19,1,1.263,0.11508,-1
19,1,2.75,-0.043872,-1
19,1,2,-0.57357,-1
19,1,1.713,0.52145,-1
19,1,1.385,0.13526,-1
19,1,1.33,0.02875,-1
19,1,1.644,-0.61707,-1
19,1,1.152,0.62311,-1
19,0,1.872,-0.84619,-1
19,1,1.509,-0.46322,-1
19,0,1.557,-1.1054,-1
19,1,1.959,0.52994,-1
19,1,1.766,-0.14638,-1
19,1,2.562,-0.816,-1
19,1,1.553,-0.58521,-1
19,1,1.643,-0.45899,-1
19,0,2.264,-0.64465,-1
19,0,2.627,1.7797,-1
19,1,1.518,0.26633,-1
19,1,1.062,-0.56766,-1
19,1,1.241,0.63247,-1
19,0,1.953,0.4138,-1
19,0,1.924,-0.29609,-1
19,1,1.416,-1.4942,-1
19,1,1.619,-0.48995,-1
19,0,3.221,-1.464,-1
19,1,1.955,-0.13992,-1
19,0,1.73,-0.2943,-1
19,1,1.143,-0.21482,-1
19,1,1.95,0.4724,-1
19,1,1.111,-1.1652,-1
19,1,1.133,-0.75509,-1
19,0,2.284,-0.91958,-1
19,0,1.371,0.29186,-1
19,1,2.769,0.52683,-1
19,1,2.244,-0.40395,-1
19,1,1.341,0.033847,-1
19,0,1.587,-1.4084,-1
19,0,1.457,0.27564,-1
19,1,1.613,-1.4731,-1
19,1,1.259,0.87601,-1
19,1,1.959,1.1569,-1
19,1,1.647,0.15516,-1
19,0,1.383,-0.74398,-1
19,0,1.659,-0.61016,-1
19,1,1.216,-0.60143,-1
19,1,2.352,-0.15571,-1
19,1,1.366,0.098408,-1
19,0,1.477,-0.30429,-1
19,0,1.43,-0.56253,-1
19,1,1.569,0.067261,-1
19,1,1.276,-0.32303,-1
19,1,1.551,0.19194,-1
19,1,1.539,0.13127,-1
19,1,1.333,-0.52861,-1
19,0,2.316,-0.89656,-1
19,1,1.432,0.75858,-1
19,0,2.033,-0.15551,-1
19,1,1.328,0.305,-1
19,1,2.482,-1.5822,-1
19,1,1.593,-0.47819,-1
19,1,2.44,0.22584,-1
19,1,1.795,-0.38763,-1
19,1,1.353,-0.055075,-1
19,1,1.132,0.42245,-1
19,1,1.63,-0.7304,-1
19,1,1.261,0.17269,-1
19,0,1.526,-0.79511,-1
19,1,1.695,-0.16292,-1
19,1,1.199,0.31598,-1
19,0,3.046,-0.19208,-1
19,1,1.383,-0.4227,-1
19,1,1.232,-0.95607,-1
19,1,1.944,0.34557,-1
19,1,2.417,0.21274,-1
19,1,1.572,-1.0254,-1
19,1,1.324,0.023131,-1
19,1,1.787,0.25217,-1
19,1,2.357,0.51387,-1
19,1,1.998,-0.79909,-1
19,1,2.825,-0.1762,-1
19,1,1.12,0.66331,-1
19,1,1.501,-0.72726,-1
19,0,1.942,-1.0604,-1
19,1,2.158,-0.69352,-1
19,1,1.47,-0.4933,-1
19,0,2.305,-0.54009,-1
19,0,1.392,-1.0721,-1
19,1,1.885,0.25165,-1
19,1,1.611,-0.012065,-1
19,0,1.886,-0.27285,-1
19,1,1.796,0.4249,-1
19,1,1.374,0.66616,-1
19,1,2.073,0.12178,-1
19,0,1.44,0.82555,-1
19,1,1.272,-1.2915,-1
19,1,1.313,-0.70781,-1
19,1,1.216,-0.1033,-1
19,1,3.809,-0.60245,-1
19,0,1.192,-0.21076,-1
19,1,1.905,-0.63617,-1
19,1,1.309,0.3691,-1
19,1,1.835,-0.63085,-1
19,1,1.781,-0.19748,-1
19,1,2.949,-0.028082,-1
19,1,2.414,0.67457,-1
19,1,1.887,0.21854,-1
19,0,1.458,0.49969,-1
19,1,1.256,-0.46455,-1
19,1,2.588,-1.7319,-1
19,0,3.69,0.29761,-1
19,1,2.16,0.12216,-1
19,1,1.855,-0.77717,-1
19,1,1.171,-0.63196,-1
19,1,2.714,-0.33876,-1
19,1,3.431,-0.19663,-1
19,1,1.422,0.14644,-1
20,1,1.843,-0.10789,1
20,1,2.076,-0.19487,1
20,1,1.278,-0.13872,1
20,0,1.464,0.096721,1
20,0,1.537,0.18495,1
20,1,1.423,-0.062233,1
20,1,2.197,0.94462,1
20,1,1.687,0.014734,1
20,1,2.959,-0.19653,1
20,1,1.569,-0.091399,1
20,0,1.098,0.19895,1
20,1,2.21,0.27686,1
20,0,1.498,-0.47976,1
20,0,1.364,-0.22855,1
20,1,1.561,0.50813,1
20,1,0.931,-0.22171,1
20,1,1.223,0.24141,1
20,0,3.657,-0.16709,1
20,1,1.706,0.13833,1
20,1,2.29,0.49783,1
20,1,1.705,0.37375,1
20,0,1.415,-0.1553,1
20,1,0.849,0.50451,1
20,1,1.487,-0.051875,1
20,0,2.095,-0.35147,1
20,1,3.138,0.58093,1
20,1,1.052,-0.043937,1
20,1,1.991,0.51919,1
20,1,1.688,0.39309,1
20,0,2.537,0.069731,1
20,0,2.447,0.46086,1
20,1,1.077,0.2562,1
20,0,2.106,0.1304,1
20,1,1.792,0.20935,1
20,1,1.317,-0.099748,1
20,0,1.197,-0.20716,1
20,0,2.923,0.50019,1
20,1,1.436,0.80784,1
20,1,1.333,0.23395,1
20,1,1.067,-0.44868,1
20,1,2.465,0.29344,1
20,0,1.658,-0.44912,1
20,1,1.176,0.080823,1
20,1,2.402,0.075835,1
20,1,0.926,-0.0049612,1
20,0,3.164,-0.33044,1
20,1,1.206,-0.076401,1
20,1,1.027,0.21167,1
20,1,1.757,0.013737,1
20,0,1.472,-0.44204,1
20,1,1.738,-0.29196,1
20,0,1.379,0.35147,1
20,1,3.252,-0.41756,1
20,0,1.314,0.29443,1
20,0,1.706,0.030313,1
20,0,1.317,-0.32003,1
20,0,1.049,0.7052,1
20,1,0.934,-0.035145,1
20,1,1.632,0.39593,1
20,1,1.044,0.35506,1
20,0,1.135,-0.081128,1
20,1,2.406,0.19343,1
20,1,1.399,0.7554,1
20,1,1.523,-0.024287,1
20,1,1.381,0.1937,1
20,1,1.979,0.3279,1
20,1,1.229,-0.042262,1
20,1,1.182,0.38398,1
20,1,1.042,0.20563,1
20,0,1.636,-0.1478,1
20,1,3.926,0.41347,1
20,1,1.286,0.22456,1
20,1,1.084,0.10958,1
20,1,1.362,0.63316,1
20,1,1.466,0.17574,1
20,1,2.654,-0.029882,1
20,1,1.305,-0.21843,1
20,1,1.949,0.44663,1
20,0,1.452,-0.35209,1
20,0,2.958,0.5701,1
20,0,1.888,-0.026583,1
20,1,1.647,-0.27905,1
20,0,1.194,0.14169,1
20,1,2.441,0.63638,1
20,0,1.86,-0.07513,1
20,1,1.073,-0.077981,1
20,1,3.434,0.11617,1
20,1,1.176,-0.034024,1
20,0,1.852,0.2124,1
20,0,1.503,0.34216,1
20,1,2.555,0.27045,1
20,0,1.605,0.56407,1
20,0,1.979,0.33671,1
20,1,2.579,-0.21568,1
20,1,1.631,0.027325,1
20,1,2.104,0.47322,1
20,1,1.483,-0.57483,1
20,0,1.126,-0.096851,1
20,1,0.978,0.098415,1
20,0,1.221,-0.2138,1
20,1,1.299,0.033023,1
20,1,1.857,-0.64123,1
20,1,1.093,0.13545,1
20,1,0.802,-0.3797,1
20,1,1.036,0.34574,1
20,0,1.637,0.039696,1
20,0,3.17,-0.13263,1
20,0,1.56,-0.49611,1
20,1,3.598,0.21135,1
20,1,3.27,0.60638,1
20,1,1.936,0.083791,1
20,1,1.118,-0.28257,1
20,0,2.94,0.52111,1
20,0,1.881,0.17124,1
20,1,1.382,0.60903,1
20,1,1.472,-0.40081,1
20,0,1.477,0.20557,1
20,1,1.472,-0.48641,1
20,0,2.399,0.17188,1
20,0,1.085,-0.23556,1
20,1,1.476,-0.13241,1
20,0,1.198,-0.17646,1
20,1,1.293,0.17274,1
20,1,1.765,-0.26155,1
20,1,1.272,-0.12707,1
20,1,1.236,-0.22351,1
20,1,1.317,0.39696,1
20,0,1.351,0.25136,1
20,0,1.462,0.19684,1
20,0,3.011,-0.53482,1
20,0,1.821,-0.28614,1
20,0,1.488,0.39655,1
20,1,3.082,-0.12855,1
20,1,2.018,0.6695,1
20,1,1.444,0.38653,1
20,1,1.511,0.35685,1
20,1,2.487,0.11412,1
20,1,2.034,0.4543,1
20,1,2.51,0.41463,1
20,1,2.367,0.50424,1
20,0,2.632,0.19801,1
20,1,2.038,0.077387,1
20,0,1.093,0.065535,1
20,0,1.835,0.62253,1
20,0,1.44,-0.38174,1
20,1,2.492,0.29383,1
20,1,1.972,0.44604,1
20,0,3.41,-0.04737,1
20,0,1.047,0.2751,1
20,1,3.225,-0.11027,1
20,1,3.875,-0.5891,1
20,1,1.778,0.61104,1
20,1,1.472,0.095737,1
20,1,0.999,0.10288,1
20,1,1.176,0.050379,1
20,1,2.898,0.41034,1
20,1,2.622,0.55757,1
20,0,1.178,-0.39763,1
20,0,2.636,-0.42997,1
20,1,1.862,0.38098,1
20,1,0.969,-0.10838,1
20,0,1.25,0.29719,1
20,0,1.316,0.52244,1
20,1,2.102,0.19163,1
20,1,2.387,0.31209,1
20,1,1.29,0.24649,1
20,1,1.801,-0.67477,1
20,0,2.053,-0.1052,1
20,0,1.938,0.11779,1
20,1,2.046,-0.41135,1
20,0,2.107,0.46093,1
20,1,1.839,0.7788,1
20,1,1.956,0.46078,1
20,1,1.67,-0.076821,1
20,0,3.206,0.22772,1
20,1,1.917,0.024592,1
20,0,2.159,-0.013827,1
20,0,2.761,0.61442,1
20,1,1.88,0.056655,1
20,0,2.708,0.17228,1
20,0,1.609,-0.036402,1
20,0,3.689,-0.025657,1
20,1,1.361,-0.15766,1
20,1,1.483,0.14631,1
20,1,2.778,0.36401,1
20,1,1,-0.044275,1
20,0,2.492,0.24047,1
20,0,2.78,-0.59338,1
20,0,1.181,-0.42251,1
20,1,2.129,0.91385,1
20,0,1.936,0.067197,1
20,0,2.916,0.39225,1
20,0,3.535,0.3288,1
20,0,3.526,0.050376,1
20,0,1.501,-0.13617,1
20,1,1.561,-0.26284,1
20,0,3.643,0.32621,1
20,1,2.08,-0.015931,1
20,0,3.831,-0.015882,1
20,1,3.3,1.0886,1
20,1,1.464,-0.54405,1
20,1,2.535,0.23564,1
20,1,1.18,0.11279,1
20,1,2.369,-0.051804,1
20,1,1.798,0.46617,1
20,0,1.691,0.02615,1
20,1,3.062,-0.076499,1
20,1,1.112,0.069075,1
20,1,1.254,-0.35707,1
20,1,2.734,0.067282,1
20,1,1.705,0.46909,1
20,1,2.445,-0.0071966,1
20,1,1.73,-0.38195,1
20,1,2.842,-0.23249,1
20,0,3.776,0.43099,1
20,0,2.337,0.1826,1
20,1,1.321,0.069762,1
20,0,1.233,-0.24028,1
20,1,1.666,0.048365,1
20,1,1.378,0.42266,1
20,1,1.338,-0.36494,1
20,0,0.989,-0.38092,1
20,1,3.984,0.30515,1
20,1,0.892,0.13115,1
20,0,1.054,-0.080286,1
20,1,2.405,0.45237,1
20,1,1.07,0.43713,1
20,1,1.459,-0.43149,1
20,0,3.415,-0.20707,1
20,1,1.51,0.2702,1
20,1,1.526,0.050517,1
20,1,3.187,0.02905,1
20,1,1.034,-0.45597,1
20,0,1.113,0.33996,1
20,1,1.3,0.047261,1
20,1,1.389,-0.21113,1
20,1,1.614,-0.36919,1
20,1,1.176,0.49972,1
20,0,1.287,0.038771,1
20,1,3.085,-0.20664,1
20,1,1.497,0.087577,1
20,1,1.474,0.16173,1
20,1,1.046,0.15289,1
20,1,3.028,0.64952,1
20,1,2.7,0.091049,1
20,1,1.309,0.37835,1
20,0,1.415,0.15341,1
20,1,2.868,0.25431,1
20,0,2.152,-0.24493,1
20,1,1.825,0.32886,1
20,0,1.987,0.0025102,1
20,0,3.295,0.15703,1
20,0,1.411,-0.042937,1
20,1,1.562,-0.066874,1
20,1,1.019,0.1292,1
20,1,1.441,0.0027852,1
20,1,1.306,-0.56217,1
20,1,2.422,0.45926,1
20,1,1.001,0.083088,1
20,1,3.853,0.47135,1
20,0,1.676,0.030346,1
20,1,2.392,0.49796,1
20,1,1.736,0.13846,1
20,1,1.321,-0.32292,1
20,1,1.071,-0.31654,1
20,1,1.183,0.24031,1
20,1,1.128,0.34432,1
20,0,1.482,0.61714,1
20,1,1.463,0.37388,1
20,0,1.581,0.6978,1
20,1,2.098,0.33569,1
20,1,2.059,0.2459,1
20,0,1.106,0.33942,1
20,0,1.264,-0.22647,1
20,1,2.407,-0.081049,1
20,0,1.171,0.91553,1
20,1,3.306,-0.094385,1
20,0,2.747,0.57392,1
20,0,1.952,-0.1145,1
20,1,1.514,-0.082012,1
20,1,2.131,-0.54065,1
20,0,1.642,0.58838,1
20,1,0.973,-0.20202,1
20,1,1.79,-0.080554,1
20,1,2.107,0.1372,1
20,1,0.986,-0.2162,1
20,0,1.506,0.70927,1
20,1,0.856,0.30391,1
20,1,1.596,0.58831,1
20,1,3.438,0.16673,1
20,0,2.921,0.0323,1
20,1,2.497,-0.034491,1
20,0,3.917,-0.19369,1
20,0,1.666,0.092463,1
20,0,1.531,-0.30066,1
20,1,1.026,0.1981,1
20,1,3.242,0.040428,1
20,1,2.473,0.30095,1
20,1,1.369,0.36999,1
20,1,1.814,-0.16067,1
20,0,1.376,0.37374,1
20,1,2.342,-0.12562,1
20,0,3.739,0.29856,1
20,0,1.754,0.5387,1
20,1,0.929,0.27451,1
20,0,1.149,-0.33864,1
20,1,2.529,0.47769,1
20,0,1.729,0.63229,1
20,0,2.85,-0.31353,1
20,0,1.695,0.60062,1
20,1,1.085,0.3282,1
20,1,1.161,-0.085314,1
20,0,1.807,0.032017,1
20,0,1.908,0.44905,1
20,0,2.607,0.50072,1
20,0,1.875,0.16812,1
20,1,1.517,0.30848,1
20,0,1.139,-0.10278,1
20,0,2.98,-0.36227,1
20,0,3.451,-0.20589,1
20,0,1.49,0.49705,1
20,1,3.94,0.36057,1
20,1,3.88,0.45079,1
20,0,1.383,-0.15736,1
20,1,1.366,0.39225,1
20,1,2.712,0.10834,1
20,1,1.037,0.35563,1
20,1,1.138,-0.29749,1
20,0,2.489,0.25984,1
20,1,1.447,0.10525,1
20,1,1.031,0.44807,1
20,0,1.841,0.30588,1
20,1,1.793,0.48491,1
20,0,1.107,-0.070531,1
20,1,1.183,0.26763,1
20,1,1.826,0.39966,1
20,0,2.199,-0.047239,1
20,1,2.933,0.47211,1
20,1,1.269,-0.013001,1
20,1,1.045,0.37445,1
20,1,1.106,0.52245,1
20,1,1.132,-0.085683,1
20,1,1.67,0.66588,1
20,1,2.331,0.41006,1
20,1,0.971,0.44358,1
20,0,2.68,0.032333,1
20,1,2.203,-0.48478,1
20,1,1.794,-0.31244,1
20,0,1.358,0.45407,1
20,1,2.256,0.0048462,1
20,0,1.307,0.012096,1
20,1,1.957,0.16512,1
20,0,3.475,-0.0070857,1
20,0,2.516,-0.36016,1
20,0,3.065,0.21123,1
20,0,1.687,0.047192,1
20,0,3.709,0.2423,1
20,1,1.911,0.41301,1
20,1,1.976,0.36023,1
20,1,1.059,-0.077046,1
20,1,0.911,0.86161,1
20,1,1.285,0.43277,1
20,1,1.012,0.18302,1
20,0,3.311,0.25454,1
20,0,1.21,0.19638,1
20,0,1.257,-0.087082,1
20,0,2.019,-0.30451,1
20,1,1.158,-0.22816,1
20,0,2.381,0.081466,1
20,1,1.028,-0.087765,1
20,0,1.129,0.34302,1
20,1,1.567,-0.013584,1
20,1,1.768,0.40858,1
20,0,1.549,0.071579,1
20,1,2.253,-0.33388,1
20,0,1.09,-0.14971,1
20,1,1.422,-0.048452,1
20,1,2.137,-0.22122,1
20,1,1.042,0.13059,1
20,0,1.822,0.69259,1
20,1,2.062,0.20951,1
20,1,1.043,0.51762,1
20,0,3.036,-0.1267,1
20,1,0.898,0.28411,1
20,0,1.479,-0.23118,1
20,0,1.086,0.57396,1
20,1,1.112,0.14355,1
20,0,1.167,0.36448,1
20,1,1.736,0.052633,1
20,1,2.049,-0.27447,1
20,1,1.176,-0.070997,1
20,0,1.648,0.11798,1
20,1,1.526,0.40289,1
20,1,1.833,-0.27041,1
20,1,2.071,0.21663,1
20,0,3.045,-0.55895,1
20,1,1.346,-0.35092,1
20,1,2.926,0.65227,1
20,1,1.908,0.4713,1
20,1,1.632,0.07233,1
20,1,2.803,0.11052,1
20,1,1.519,-0.093486,1
20,0,2.32,0.090647,1
20,1,2.326,-0.059478,1
20,0,1.515,-0.028006,1
20,0,2.599,-0.48852,1
20,0,1.525,0.26186,1
20,0,1.794,0.36661,1
20,1,1.44,0.40772,1
20,0,1.067,-0.42742,1
20,1,2.957,0.33041,1
20,0,3.125,0.0015539,1
20,0,2.255,-0.036004,1
20,1,3.591,0.16865,1
20,1,1.271,-0.12226,1
20,1,1.272,-0.24262,1
20,1,1.013,-0.047214,1
20,0,3.678,0.039404,1
20,1,1.221,0.1686,1
20,1,1.541,-0.36428,1
20,1,1.38,0.38323,1
20,0,1.57,0.52848,1
20,0,1.177,0.26596,1
20,0,2.391,-0.21981,1
20,1,2.269,0.29936,1
20,0,1.95,-0.0014497,1
20,1,1.414,0.042987,1
